"DISTRITO","UNIDADE","AREA","ANO","MES","ESPECIALIDADE","VALOR"
"Continente","CS CAPOEIRAS",2,2018,4,"Enfermeiro",27
"Continente","CS CAPOEIRAS",2,2018,5,"Enfermeiro",69
"Continente","CS CAPOEIRAS",2,2018,6,"Enfermeiro",68
"Continente","CS CAPOEIRAS",2,2018,7,"Enfermeiro",64
"Continente","CS COLONINHA",0,2018,4,"Enfermeiro",65
"Continente","CS COLONINHA",0,2018,5,"Enfermeiro",76
"Continente","CS COLONINHA",0,2018,6,"Enfermeiro",138
"Continente","CS COLONINHA",0,2018,7,"Enfermeiro",81
"Continente","CS COLONINHA",1,2018,4,"Enfermeiro",63
"Continente","CS COLONINHA",1,2018,5,"Enfermeiro",73
"Continente","CS COLONINHA",1,2018,6,"Enfermeiro",105
"Continente","CS COLONINHA",1,2018,7,"Enfermeiro",64
"Continente","CS COLONINHA",2,2018,4,"Enfermeiro",46
"Continente","CS COLONINHA",2,2018,5,"Enfermeiro",65
"Continente","CS COLONINHA",2,2018,6,"Enfermeiro",25
"Continente","CS COLONINHA",2,2018,7,"Enfermeiro",30
"Continente","CS COQUEIROS",0,2018,4,"Enfermeiro",58
"Continente","CS COQUEIROS",0,2018,5,"Enfermeiro",109
"Continente","CS COQUEIROS",0,2018,6,"Enfermeiro",133
"Continente","CS COQUEIROS",0,2018,7,"Enfermeiro",110
"Continente","CS COQUEIROS",1,2018,4,"Enfermeiro",52
"Continente","CS COQUEIROS",1,2018,5,"Enfermeiro",71
"Continente","CS COQUEIROS",1,2018,6,"Enfermeiro",135
"Continente","CS COQUEIROS",1,2018,7,"Enfermeiro",189
"Continente","CS COQUEIROS",2,2018,4,"Enfermeiro",56
"Continente","CS COQUEIROS",2,2018,5,"Enfermeiro",34
"Continente","CS COQUEIROS",2,2018,6,"Enfermeiro",128
"Continente","CS COQUEIROS",2,2018,7,"Enfermeiro",167
"Continente","CS ESTREITO",0,2018,4,"Enfermeiro",58
"Continente","CS ESTREITO",0,2018,5,"Enfermeiro",99
"Continente","CS ESTREITO",0,2018,6,"Enfermeiro",154
"Continente","CS ESTREITO",0,2018,7,"Enfermeiro",154
"Continente","CS ESTREITO",1,2018,4,"Enfermeiro",61
"Continente","CS ESTREITO",1,2018,5,"Enfermeiro",91
"Continente","CS ESTREITO",1,2018,6,"Enfermeiro",129
"Continente","CS ESTREITO",1,2018,7,"Enfermeiro",137
"Continente","CS ESTREITO",2,2018,4,"Enfermeiro",91
"Continente","CS ESTREITO",2,2018,5,"Enfermeiro",37
"Continente","CS ESTREITO",2,2018,6,"Enfermeiro",161
"Continente","CS ESTREITO",2,2018,7,"Enfermeiro",169
"Continente","CS ESTREITO",3,2018,4,"Enfermeiro",68
"Continente","CS ESTREITO",3,2018,5,"Enfermeiro",122
"Continente","CS ESTREITO",3,2018,6,"Enfermeiro",149
"Continente","CS ESTREITO",3,2018,7,"Enfermeiro",115
"Continente","CS JARDIM ATLÂNTICO",0,2018,4,"Enfermeiro",57
"Continente","CS JARDIM ATLÂNTICO",0,2018,5,"Enfermeiro",101
"Continente","CS JARDIM ATLÂNTICO",0,2018,6,"Enfermeiro",70
"Continente","CS JARDIM ATLÂNTICO",0,2018,7,"Enfermeiro",119
"Continente","CS JARDIM ATLÂNTICO",1,2018,4,"Enfermeiro",50
"Continente","CS JARDIM ATLÂNTICO",1,2018,5,"Enfermeiro",76
"Continente","CS JARDIM ATLÂNTICO",1,2018,6,"Enfermeiro",50
"Continente","CS JARDIM ATLÂNTICO",1,2018,7,"Enfermeiro",128
"Continente","CS MONTE CRISTO",0,2018,4,"Enfermeiro",195
"Continente","CS MONTE CRISTO",0,2018,5,"Enfermeiro",266
"Continente","CS MONTE CRISTO",0,2018,6,"Enfermeiro",258
"Continente","CS MONTE CRISTO",0,2018,7,"Enfermeiro",244
"Continente","CS MONTE CRISTO",1,2018,4,"Enfermeiro",119
"Continente","CS MONTE CRISTO",1,2018,5,"Enfermeiro",292
"Continente","CS MONTE CRISTO",1,2018,6,"Enfermeiro",278
"Continente","CS MONTE CRISTO",1,2018,7,"Enfermeiro",128
"Continente","CS MONTE CRISTO",2,2018,4,"Enfermeiro",94
"Continente","CS MONTE CRISTO",2,2018,5,"Enfermeiro",146
"Continente","CS MONTE CRISTO",2,2018,6,"Enfermeiro",87
"Continente","CS MONTE CRISTO",2,2018,7,"Enfermeiro",104
"Continente","CS MONTE CRISTO",3,2018,4,"Enfermeiro",124
"Continente","CS MONTE CRISTO",3,2018,5,"Enfermeiro",145
"Continente","CS MONTE CRISTO",3,2018,6,"Enfermeiro",125
"Continente","CS MONTE CRISTO",3,2018,7,"Enfermeiro",87
"Continente","CS MONTE CRISTO",4,2018,4,"Enfermeiro",211
"Continente","CS MONTE CRISTO",4,2018,5,"Enfermeiro",275
"Continente","CS MONTE CRISTO",4,2018,6,"Enfermeiro",258
"Continente","CS MONTE CRISTO",4,2018,7,"Enfermeiro",244
"Continente","CS MONTE CRISTO",5,2018,4,"Enfermeiro",100
"Continente","CS MONTE CRISTO",5,2018,5,"Enfermeiro",160
"Continente","CS MONTE CRISTO",5,2018,6,"Enfermeiro",102
"Continente","CS MONTE CRISTO",5,2018,7,"Enfermeiro",107
"Continente","CS MONTE CRISTO",6,2018,4,"Enfermeiro",42
"Continente","CS MONTE CRISTO",6,2018,5,"Enfermeiro",76
"Continente","CS MONTE CRISTO",6,2018,6,"Enfermeiro",33
"Continente","CS MONTE CRISTO",6,2018,7,"Enfermeiro",51
"Continente","CS NOVO CONTINENTE",0,2018,4,"Enfermeiro",138
"Continente","CS NOVO CONTINENTE",0,2018,5,"Enfermeiro",208
"Continente","CS NOVO CONTINENTE",0,2018,6,"Enfermeiro",284
"Continente","CS NOVO CONTINENTE",0,2018,7,"Enfermeiro",262
"Continente","CS NOVO CONTINENTE",1,2018,4,"Enfermeiro",78
"Continente","CS NOVO CONTINENTE",1,2018,5,"Enfermeiro",103
"Continente","CS NOVO CONTINENTE",1,2018,6,"Enfermeiro",106
"Continente","CS NOVO CONTINENTE",1,2018,7,"Enfermeiro",175
"Continente","CS NOVO CONTINENTE",2,2018,4,"Enfermeiro",46
"Continente","CS NOVO CONTINENTE",2,2018,5,"Enfermeiro",64
"Continente","CS NOVO CONTINENTE",2,2018,6,"Enfermeiro",85
"Continente","CS NOVO CONTINENTE",2,2018,7,"Enfermeiro",109
"Continente","CS SAPE",0,2018,4,"Enfermeiro",80
"Continente","CS SAPE",0,2018,5,"Enfermeiro",136
"Continente","CS SAPE",0,2018,6,"Enfermeiro",176
"Continente","CS SAPE",0,2018,7,"Enfermeiro",124
"Continente","CS SAPE",1,2018,4,"Enfermeiro",95
"Continente","CS SAPE",1,2018,5,"Enfermeiro",124
"Continente","CS SAPE",1,2018,6,"Enfermeiro",176
"Continente","CS SAPE",1,2018,7,"Enfermeiro",184
"Continente","CS VILA APARECIDA",0,2018,4,"Enfermeiro",72
"Continente","CS VILA APARECIDA",0,2018,5,"Enfermeiro",63
"Continente","CS VILA APARECIDA",0,2018,6,"Enfermeiro",76
"Continente","CS VILA APARECIDA",0,2018,7,"Enfermeiro",126
"Continente","CS VILA APARECIDA",1,2018,4,"Enfermeiro",48
"Continente","CS VILA APARECIDA",1,2018,5,"Enfermeiro",43
"Continente","CS VILA APARECIDA",1,2018,6,"Enfermeiro",50
"Continente","CS VILA APARECIDA",1,2018,7,"Enfermeiro",83
"Norte","CS BARRA DA LAGOA",0,2018,4,"Enfermeiro",179
"Norte","CS BARRA DA LAGOA",0,2018,5,"Enfermeiro",304
"Norte","CS BARRA DA LAGOA",0,2018,6,"Enfermeiro",188
"Norte","CS BARRA DA LAGOA",0,2018,7,"Enfermeiro",108
"Norte","CS BARRA DA LAGOA",1,2018,4,"Enfermeiro",239
"Norte","CS BARRA DA LAGOA",1,2018,5,"Enfermeiro",375
"Norte","CS BARRA DA LAGOA",1,2018,6,"Enfermeiro",216
"Norte","CS BARRA DA LAGOA",1,2018,7,"Enfermeiro",211
"Norte","CS BARRA DA LAGOA",2,2018,4,"Enfermeiro",60
"Norte","CS BARRA DA LAGOA",2,2018,5,"Enfermeiro",76
"Norte","CS BARRA DA LAGOA",2,2018,6,"Enfermeiro",41
"Norte","CS BARRA DA LAGOA",2,2018,7,"Enfermeiro",22
"Norte","CS CACHOEIRA BOM JESUS",0,2018,4,"Enfermeiro",125
"Norte","CS CACHOEIRA BOM JESUS",0,2018,5,"Enfermeiro",149
"Norte","CS CACHOEIRA BOM JESUS",0,2018,6,"Enfermeiro",302
"Norte","CS CACHOEIRA BOM JESUS",0,2018,7,"Enfermeiro",217
"Norte","CS CACHOEIRA BOM JESUS",1,2018,4,"Enfermeiro",125
"Norte","CS CACHOEIRA BOM JESUS",1,2018,5,"Enfermeiro",115
"Norte","CS CACHOEIRA BOM JESUS",1,2018,6,"Enfermeiro",234
"Norte","CS CACHOEIRA BOM JESUS",1,2018,7,"Enfermeiro",176
"Norte","CS CANASVIEIRAS",0,2018,4,"Enfermeiro",83
"Norte","CS CANASVIEIRAS",0,2018,5,"Enfermeiro",115
"Norte","CS CANASVIEIRAS",0,2018,6,"Enfermeiro",144
"Norte","CS CANASVIEIRAS",0,2018,7,"Enfermeiro",127
"Norte","CS CANASVIEIRAS",1,2018,4,"Enfermeiro",45
"Norte","CS CANASVIEIRAS",1,2018,5,"Enfermeiro",148
"Norte","CS CANASVIEIRAS",1,2018,6,"Enfermeiro",171
"Norte","CS CANASVIEIRAS",1,2018,7,"Enfermeiro",192
"Norte","CS CANASVIEIRAS",2,2018,4,"Enfermeiro",33
"Norte","CS CANASVIEIRAS",2,2018,5,"Enfermeiro",190
"Norte","CS CANASVIEIRAS",2,2018,6,"Enfermeiro",247
"Norte","CS CANASVIEIRAS",2,2018,7,"Enfermeiro",207
"Norte","CS CANASVIEIRAS",3,2018,4,"Enfermeiro",25
"Norte","CS CANASVIEIRAS",3,2018,5,"Enfermeiro",54
"Norte","CS CANASVIEIRAS",3,2018,6,"Enfermeiro",91
"Norte","CS CANASVIEIRAS",3,2018,7,"Enfermeiro",72
"Norte","CS CANASVIEIRAS",4,2018,4,"Enfermeiro",39
"Norte","CS CANASVIEIRAS",4,2018,5,"Enfermeiro",96
"Norte","CS CANASVIEIRAS",4,2018,6,"Enfermeiro",170
"Norte","CS CANASVIEIRAS",4,2018,7,"Enfermeiro",154
"Norte","CS INGLESES",1,2018,4,"Enfermeiro",139
"Norte","CS INGLESES",1,2018,5,"Enfermeiro",183
"Norte","CS INGLESES",1,2018,6,"Enfermeiro",161
"Norte","CS INGLESES",1,2018,7,"Enfermeiro",162
"Norte","CS INGLESES",2,2018,4,"Enfermeiro",218
"Norte","CS INGLESES",2,2018,5,"Enfermeiro",317
"Norte","CS INGLESES",2,2018,6,"Enfermeiro",257
"Norte","CS INGLESES",2,2018,7,"Enfermeiro",300
"Norte","CS INGLESES",3,2018,4,"Enfermeiro",173
"Norte","CS INGLESES",3,2018,5,"Enfermeiro",232
"Norte","CS INGLESES",3,2018,6,"Enfermeiro",216
"Norte","CS INGLESES",3,2018,7,"Enfermeiro",270
"Norte","CS INGLESES",4,2018,4,"Enfermeiro",156
"Norte","CS INGLESES",4,2018,5,"Enfermeiro",137
"Norte","CS INGLESES",4,2018,6,"Enfermeiro",63
"Norte","CS INGLESES",4,2018,7,"Enfermeiro",121
"Norte","CS INGLESES",5,2018,4,"Enfermeiro",155
"Norte","CS INGLESES",5,2018,5,"Enfermeiro",235
"Norte","CS INGLESES",5,2018,6,"Enfermeiro",196
"Norte","CS INGLESES",5,2018,7,"Enfermeiro",242
"Norte","CS INGLESES",6,2018,4,"Enfermeiro",188
"Norte","CS INGLESES",6,2018,5,"Enfermeiro",253
"Norte","CS INGLESES",6,2018,6,"Enfermeiro",253
"Norte","CS INGLESES",6,2018,7,"Enfermeiro",186
"Norte","CS INGLESES",7,2018,4,"Enfermeiro",55
"Norte","CS INGLESES",7,2018,5,"Enfermeiro",81
"Norte","CS INGLESES",7,2018,6,"Enfermeiro",75
"Norte","CS INGLESES",7,2018,7,"Enfermeiro",72
"Norte","CS INGLESES",8,2018,4,"Enfermeiro",47
"Norte","CS INGLESES",8,2018,5,"Enfermeiro",65
"Norte","CS INGLESES",8,2018,6,"Enfermeiro",55
"Norte","CS INGLESES",8,2018,7,"Enfermeiro",37
"Norte","CS JURERE",0,2018,4,"Enfermeiro",224
"Norte","CS JURERE",0,2018,5,"Enfermeiro",211
"Norte","CS JURERE",0,2018,6,"Enfermeiro",144
"Norte","CS JURERE",0,2018,7,"Enfermeiro",158
"Norte","CS PONTA DAS CANAS",0,2018,4,"Enfermeiro",67
"Norte","CS PONTA DAS CANAS",0,2018,5,"Enfermeiro",90
"Norte","CS PONTA DAS CANAS",0,2018,6,"Enfermeiro",71
"Norte","CS PONTA DAS CANAS",0,2018,7,"Enfermeiro",92
"Norte","CS PONTA DAS CANAS",1,2018,4,"Enfermeiro",21
"Norte","CS PONTA DAS CANAS",1,2018,5,"Enfermeiro",34
"Norte","CS PONTA DAS CANAS",1,2018,6,"Enfermeiro",33
"Norte","CS PONTA DAS CANAS",1,2018,7,"Enfermeiro",45
"Norte","CS RATONES",0,2018,4,"Enfermeiro",121
"Norte","CS RATONES",0,2018,5,"Enfermeiro",189
"Norte","CS RATONES",0,2018,6,"Enfermeiro",92
"Norte","CS RATONES",0,2018,7,"Enfermeiro",92
"Norte","CS RATONES",1,2018,4,"Enfermeiro",50
"Norte","CS RATONES",1,2018,5,"Enfermeiro",72
"Norte","CS RATONES",1,2018,6,"Enfermeiro",32
"Norte","CS RATONES",1,2018,7,"Enfermeiro",43
"Norte","CS RIO VERMELHO",0,2018,4,"Enfermeiro",236
"Norte","CS RIO VERMELHO",0,2018,5,"Enfermeiro",302
"Norte","CS RIO VERMELHO",0,2018,6,"Enfermeiro",290
"Norte","CS RIO VERMELHO",0,2018,7,"Enfermeiro",283
"Norte","CS RIO VERMELHO",1,2018,4,"Enfermeiro",136
"Norte","CS RIO VERMELHO",1,2018,5,"Enfermeiro",227
"Norte","CS RIO VERMELHO",1,2018,6,"Enfermeiro",180
"Norte","CS RIO VERMELHO",1,2018,7,"Enfermeiro",168
"Norte","CS RIO VERMELHO",2,2018,4,"Enfermeiro",95
"Norte","CS RIO VERMELHO",2,2018,5,"Enfermeiro",101
"Norte","CS RIO VERMELHO",2,2018,6,"Enfermeiro",110
"Norte","CS RIO VERMELHO",2,2018,7,"Enfermeiro",114
"Norte","CS RIO VERMELHO",3,2018,4,"Enfermeiro",102
"Norte","CS RIO VERMELHO",3,2018,5,"Enfermeiro",146
"Norte","CS RIO VERMELHO",3,2018,6,"Enfermeiro",146
"Norte","CS RIO VERMELHO",3,2018,7,"Enfermeiro",121
"Norte","CS RIO VERMELHO",4,2018,4,"Enfermeiro",97
"Norte","CS RIO VERMELHO",4,2018,5,"Enfermeiro",130
"Norte","CS RIO VERMELHO",4,2018,6,"Enfermeiro",125
"Norte","CS RIO VERMELHO",4,2018,7,"Enfermeiro",130
"Norte","CS SACO GRANDE",0,2018,4,"Enfermeiro",83
"Norte","CS SACO GRANDE",0,2018,5,"Enfermeiro",167
"Norte","CS SACO GRANDE",0,2018,6,"Enfermeiro",206
"Norte","CS SACO GRANDE",0,2018,7,"Enfermeiro",187
"Norte","CS SACO GRANDE",1,2018,4,"Enfermeiro",95
"Norte","CS SACO GRANDE",1,2018,5,"Enfermeiro",113
"Norte","CS SACO GRANDE",1,2018,6,"Enfermeiro",154
"Norte","CS SACO GRANDE",1,2018,7,"Enfermeiro",115
"Norte","CS SACO GRANDE",2,2018,4,"Enfermeiro",144
"Norte","CS SACO GRANDE",2,2018,5,"Enfermeiro",168
"Norte","CS SACO GRANDE",2,2018,6,"Enfermeiro",216
"Norte","CS SACO GRANDE",2,2018,7,"Enfermeiro",154
"Norte","CS SACO GRANDE",3,2018,4,"Enfermeiro",59
"Norte","CS SACO GRANDE",3,2018,5,"Enfermeiro",89
"Norte","CS SACO GRANDE",3,2018,6,"Enfermeiro",87
"Norte","CS SACO GRANDE",3,2018,7,"Enfermeiro",140
"Norte","CS SACO GRANDE",4,2018,4,"Enfermeiro",81
"Norte","CS SACO GRANDE",4,2018,5,"Enfermeiro",119
"Norte","CS SACO GRANDE",4,2018,6,"Enfermeiro",132
"Norte","CS SACO GRANDE",4,2018,7,"Enfermeiro",165
"Norte","CS SACO GRANDE",5,2018,4,"Enfermeiro",86
"Norte","CS SACO GRANDE",5,2018,5,"Enfermeiro",117
"Norte","CS SACO GRANDE",5,2018,6,"Enfermeiro",199
"Norte","CS SACO GRANDE",5,2018,7,"Enfermeiro",187
"Norte","CS SANTINHO",0,2018,4,"Enfermeiro",154
"Norte","CS SANTINHO",0,2018,5,"Enfermeiro",145
"Norte","CS SANTINHO",0,2018,6,"Enfermeiro",200
"Norte","CS SANTINHO",0,2018,7,"Enfermeiro",192
"Norte","CS SANTINHO",1,2018,4,"Enfermeiro",138
"Norte","CS SANTINHO",1,2018,5,"Enfermeiro",88
"Norte","CS SANTINHO",1,2018,6,"Enfermeiro",118
"Norte","CS SANTINHO",1,2018,7,"Enfermeiro",114
"Norte","CS SANTO ANTONIO LISBOA",0,2018,4,"Enfermeiro",127
"Norte","CS SANTO ANTONIO LISBOA",0,2018,5,"Enfermeiro",110
"Norte","CS SANTO ANTONIO LISBOA",0,2018,6,"Enfermeiro",171
"Norte","CS SANTO ANTONIO LISBOA",0,2018,7,"Enfermeiro",31
"Norte","CS SANTO ANTONIO LISBOA",1,2018,4,"Enfermeiro",187
"Norte","CS SANTO ANTONIO LISBOA",1,2018,5,"Enfermeiro",150
"Norte","CS SANTO ANTONIO LISBOA",1,2018,6,"Enfermeiro",159
"Norte","CS SANTO ANTONIO LISBOA",1,2018,7,"Enfermeiro",34
"Norte","CS VARGEM GRANDE",0,2018,4,"Enfermeiro",138
"Norte","CS VARGEM GRANDE",0,2018,5,"Enfermeiro",216
"Norte","CS VARGEM GRANDE",0,2018,6,"Enfermeiro",451
"Norte","CS VARGEM GRANDE",0,2018,7,"Enfermeiro",275
"Norte","CS VARGEM GRANDE",1,2018,5,"Enfermeiro",0
"Norte","CS VARGEM GRANDE",1,2018,6,"Enfermeiro",1
"Norte","CS VARGEM GRANDE",1,2018,7,"Enfermeiro",1
"Norte","CS VARGEM PEQUENA",0,2018,4,"Enfermeiro",46
"Norte","CS VARGEM PEQUENA",0,2018,5,"Enfermeiro",96
"Norte","CS VARGEM PEQUENA",0,2018,6,"Enfermeiro",198
"Norte","CS VARGEM PEQUENA",0,2018,7,"Enfermeiro",122
"Sul","CS ALTO RIBEIRÃO",0,2018,4,"Enfermeiro",105
"Sul","CS ALTO RIBEIRÃO",0,2018,5,"Enfermeiro",230
"Sul","CS ALTO RIBEIRÃO",0,2018,6,"Enfermeiro",187
"Sul","CS ALTO RIBEIRÃO",0,2018,7,"Enfermeiro",232
"Sul","CS ARMAÇÃO",0,2018,4,"Enfermeiro",132
"Sul","CS ARMAÇÃO",0,2018,5,"Enfermeiro",174
"Sul","CS ARMAÇÃO",0,2018,6,"Enfermeiro",211
"Sul","CS ARMAÇÃO",0,2018,7,"Enfermeiro",194
"Sul","CS ARMAÇÃO",1,2018,4,"Enfermeiro",120
"Sul","CS ARMAÇÃO",1,2018,5,"Enfermeiro",160
"Sul","CS ARMAÇÃO",1,2018,6,"Enfermeiro",176
"Sul","CS ARMAÇÃO",1,2018,7,"Enfermeiro",160
"Sul","CS ARMAÇÃO",2,2018,4,"Enfermeiro",22
"Sul","CS ARMAÇÃO",2,2018,5,"Enfermeiro",27
"Sul","CS ARMAÇÃO",2,2018,6,"Enfermeiro",34
"Sul","CS ARMAÇÃO",2,2018,7,"Enfermeiro",31
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,4,"Enfermeiro",91
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,5,"Enfermeiro",34
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,6,"Enfermeiro",105
"Sul","CS CAIEIRA BARRA DO SUL",0,2018,7,"Enfermeiro",101
"Sul","CS CAMPECHE",0,2018,4,"Enfermeiro",113
"Sul","CS CAMPECHE",0,2018,5,"Enfermeiro",148
"Sul","CS CAMPECHE",0,2018,6,"Enfermeiro",148
"Sul","CS CAMPECHE",0,2018,7,"Enfermeiro",144
"Sul","CS CAMPECHE",1,2018,4,"Enfermeiro",130
"Sul","CS CAMPECHE",1,2018,5,"Enfermeiro",192
"Sul","CS CAMPECHE",1,2018,6,"Enfermeiro",187
"Sul","CS CAMPECHE",1,2018,7,"Enfermeiro",178
"Sul","CS CANTO DA LAGOA",0,2018,4,"Enfermeiro",23
"Sul","CS CANTO DA LAGOA",0,2018,5,"Enfermeiro",28
"Sul","CS CANTO DA LAGOA",0,2018,6,"Enfermeiro",51
"Sul","CS CANTO DA LAGOA",0,2018,7,"Enfermeiro",62
"Sul","CS CARIANOS",0,2018,4,"Enfermeiro",190
"Sul","CS CARIANOS",0,2018,5,"Enfermeiro",153
"Sul","CS CARIANOS",0,2018,6,"Enfermeiro",193
"Sul","CS CARIANOS",0,2018,7,"Enfermeiro",107
"Sul","CS CARIANOS",1,2018,4,"Enfermeiro",145
"Sul","CS CARIANOS",1,2018,5,"Enfermeiro",164
"Sul","CS CARIANOS",1,2018,6,"Enfermeiro",199
"Sul","CS CARIANOS",1,2018,7,"Enfermeiro",198
"Sul","CS CARIANOS",2,2018,4,"Enfermeiro",18
"Sul","CS CARIANOS",2,2018,5,"Enfermeiro",19
"Sul","CS CARIANOS",2,2018,6,"Enfermeiro",25
"Sul","CS CARIANOS",2,2018,7,"Enfermeiro",18
"Sul","CS COSTA DA LAGOA",0,2018,4,"Enfermeiro",3
"Sul","CS COSTA DA LAGOA",0,2018,5,"Enfermeiro",2
"Sul","CS COSTA DA LAGOA",0,2018,6,"Enfermeiro",34
"Sul","CS COSTA DA LAGOA",0,2018,7,"Enfermeiro",7
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,4,"Enfermeiro",254
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,5,"Enfermeiro",351
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,6,"Enfermeiro",394
"Sul","CS COSTEIRA DO PIRAJUBAÉ",0,2018,7,"Enfermeiro",339
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,4,"Enfermeiro",288
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,5,"Enfermeiro",367
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,6,"Enfermeiro",416
"Sul","CS COSTEIRA DO PIRAJUBAÉ",1,2018,7,"Enfermeiro",384
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,4,"Enfermeiro",188
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,5,"Enfermeiro",263
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,6,"Enfermeiro",316
"Sul","CS COSTEIRA DO PIRAJUBAÉ",2,2018,7,"Enfermeiro",226
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,4,"Enfermeiro",41
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,5,"Enfermeiro",201
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,6,"Enfermeiro",198
"Sul","CS FAZENDA DO RIO TAVARES",0,2018,7,"Enfermeiro",216
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,4,"Enfermeiro",179
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,5,"Enfermeiro",266
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,6,"Enfermeiro",291
"Sul","CS FAZENDA DO RIO TAVARES",1,2018,7,"Enfermeiro",322
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,4,"Enfermeiro",50
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,5,"Enfermeiro",143
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,6,"Enfermeiro",213
"Sul","CS LAGOA DA CONCEIÇÃO",0,2018,7,"Enfermeiro",187
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,4,"Enfermeiro",69
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,5,"Enfermeiro",159
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,6,"Enfermeiro",193
"Sul","CS LAGOA DA CONCEIÇÃO",1,2018,7,"Enfermeiro",142
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,4,"Enfermeiro",36
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,5,"Enfermeiro",115
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,6,"Enfermeiro",155
"Sul","CS LAGOA DA CONCEIÇÃO",2,2018,7,"Enfermeiro",133
"Sul","CS MORRO DAS PEDRAS",0,2018,4,"Enfermeiro",72
"Sul","CS MORRO DAS PEDRAS",0,2018,5,"Enfermeiro",130
"Sul","CS MORRO DAS PEDRAS",0,2018,6,"Enfermeiro",109
"Sul","CS MORRO DAS PEDRAS",0,2018,7,"Enfermeiro",59
"Sul","CS MORRO DAS PEDRAS",1,2018,4,"Enfermeiro",68
"Sul","CS MORRO DAS PEDRAS",1,2018,5,"Enfermeiro",167
"Sul","CS MORRO DAS PEDRAS",1,2018,6,"Enfermeiro",147
"Sul","CS MORRO DAS PEDRAS",1,2018,7,"Enfermeiro",97
"Sul","CS PANTANO DO SUL",0,2018,4,"Enfermeiro",105
"Sul","CS PANTANO DO SUL",0,2018,5,"Enfermeiro",179
"Sul","CS PANTANO DO SUL",0,2018,6,"Enfermeiro",160
"Sul","CS PANTANO DO SUL",0,2018,7,"Enfermeiro",98
"Sul","CS RIBEIRÃO DA ILHA",0,2018,4,"Enfermeiro",56
"Sul","CS RIBEIRÃO DA ILHA",0,2018,5,"Enfermeiro",88
"Sul","CS RIBEIRÃO DA ILHA",0,2018,6,"Enfermeiro",140
"Sul","CS RIBEIRÃO DA ILHA",0,2018,7,"Enfermeiro",123
"Sul","CS RIO TAVARES",0,2018,4,"Enfermeiro",53
"Sul","CS RIO TAVARES",0,2018,5,"Enfermeiro",81
"Sul","CS RIO TAVARES",0,2018,6,"Enfermeiro",96
"Sul","CS RIO TAVARES",0,2018,7,"Enfermeiro",108
"Sul","CS RIO TAVARES",1,2018,4,"Enfermeiro",44
"Sul","CS RIO TAVARES",1,2018,5,"Enfermeiro",77
"Sul","CS RIO TAVARES",1,2018,6,"Enfermeiro",91
"Sul","CS RIO TAVARES",1,2018,7,"Enfermeiro",84
"Sul","CS RIO TAVARES",2,2018,4,"Enfermeiro",17
"Sul","CS RIO TAVARES",2,2018,5,"Enfermeiro",33
"Sul","CS RIO TAVARES",2,2018,6,"Enfermeiro",28
"Sul","CS RIO TAVARES",2,2018,7,"Enfermeiro",36
"Sul","CS RIO TAVARES",3,2018,4,"Enfermeiro",11
"Sul","CS RIO TAVARES",3,2018,5,"Enfermeiro",21
"Sul","CS RIO TAVARES",3,2018,6,"Enfermeiro",16
"Sul","CS RIO TAVARES",3,2018,7,"Enfermeiro",14
"Sul","CS TAPERA",0,2018,4,"Enfermeiro",78
"Sul","CS TAPERA",0,2018,5,"Enfermeiro",260
"Sul","CS TAPERA",0,2018,6,"Enfermeiro",253
"Sul","CS TAPERA",0,2018,7,"Enfermeiro",74
"Sul","CS TAPERA",1,2018,4,"Enfermeiro",76
"Sul","CS TAPERA",1,2018,5,"Enfermeiro",214
"Sul","CS TAPERA",1,2018,6,"Enfermeiro",187
"Sul","CS TAPERA",1,2018,7,"Enfermeiro",81
"Sul","CS TAPERA",2,2018,4,"Enfermeiro",51
"Sul","CS TAPERA",2,2018,5,"Enfermeiro",190
"Sul","CS TAPERA",2,2018,6,"Enfermeiro",140
