UNIDADE,DISTRITO,AREA,INDICADOR,BIENIO,VALOR,X,Y,DESCRICAO
CS PONTA DAS CANAS,Norte,371,PRENATAL_TODOS_TRIM,2015/2016,62,-48.428032,-27.396382,"Coordenador: Cleusa Marcia Vieira<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Alcides Bonatelli, s/n.<br>T: (48) 3284-1337/ 3284-2257"
CS PONTA DAS CANAS,Norte,370,PRENATAL_TODOS_TRIM,2013/2014,50,-48.428032,-27.396382,"Coordenador: Cleusa Marcia Vieira<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Alcides Bonatelli, s/n.<br>T: (48) 3284-1337/ 3284-2257"
CS PONTA DAS CANAS,Norte,371,PRENATAL_TODOS_TRIM,2013/2014,53,-48.428032,-27.396382,"Coordenador: Cleusa Marcia Vieira<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Alcides Bonatelli, s/n.<br>T: (48) 3284-1337/ 3284-2257"
CS PRAINHA,Centro,130,PRENATAL_TODOS_TRIM,2015/2016,65,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS PRAINHA,Centro,131,PRENATAL_TODOS_TRIM,2015/2016,57,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS PRAINHA,Centro,130,PRENATAL_TODOS_TRIM,2013/2014,57,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS PRAINHA,Centro,131,PRENATAL_TODOS_TRIM,2013/2014,57,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS PRAINHA,Centro,132,PRENATAL_TODOS_TRIM,2013/2014,59,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS PRAINHA,Centro,132,PRENATAL_TODOS_TRIM,2015/2016,55,-48.546803,-27.606677,"Coordenador: Thaise Alana Goronzi<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Silva Jardim, 621.<br>T: 3225-7647/ 3225-8134"
CS RATONES,Norte,351,PRENATAL_TODOS_TRIM,2013/2014,52,-48.4711,-27.505583,"Coordenador: Adriana Maria Scheffer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João Januário da Silva, s/n. <br>T: (48) 3266-8090 / 3369-6436"
CS RATONES,Norte,351,PRENATAL_TODOS_TRIM,2015/2016,48,-48.4711,-27.505583,"Coordenador: Adriana Maria Scheffer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João Januário da Silva, s/n. <br>T: (48) 3266-8090 / 3369-6436"
CS RATONES,Norte,350,PRENATAL_TODOS_TRIM,2013/2014,41,-48.4711,-27.505583,"Coordenador: Adriana Maria Scheffer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João Januário da Silva, s/n. <br>T: (48) 3266-8090 / 3369-6436"
CS RATONES,Norte,350,PRENATAL_TODOS_TRIM,2015/2016,69,-48.4711,-27.505583,"Coordenador: Adriana Maria Scheffer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João Januário da Silva, s/n. <br>T: (48) 3266-8090 / 3369-6436"
CS RIBEIRÃO DA ILHA,Sul,220,PRENATAL_TODOS_TRIM,2015/2016,81,-48.562907,-27.717735,"Coordenador: Carla Antoni Luchi<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João José D'Avila, s/n.<br>T: (48) 3337-5997 / 3337-5579"
CS RIBEIRÃO DA ILHA,Sul,220,PRENATAL_TODOS_TRIM,2013/2014,75,-48.562907,-27.717735,"Coordenador: Carla Antoni Luchi<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. João José D'Avila, s/n.<br>T: (48) 3337-5997 / 3337-5579"
CS RIO TAVARES,Sul,293,PRENATAL_TODOS_TRIM,2015/2016,80,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,290,PRENATAL_TODOS_TRIM,2013/2014,70,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,291,PRENATAL_TODOS_TRIM,2013/2014,58,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,292,PRENATAL_TODOS_TRIM,2013/2014,55,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,293,PRENATAL_TODOS_TRIM,2013/2014,45,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,290,PRENATAL_TODOS_TRIM,2015/2016,49,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,291,PRENATAL_TODOS_TRIM,2015/2016,61,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO TAVARES,Sul,292,PRENATAL_TODOS_TRIM,2015/2016,64,-48.47799,-27.649817,"Coordenador: Jesus Ruiz Santanilla<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Silvio Lopes Araújo, s/n.<br>T: (48) 3232-6118 / 3226-8030"
CS RIO VERMELHO,Norte,424,PRENATAL_TODOS_TRIM,2013/2014,45,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,420,PRENATAL_TODOS_TRIM,2015/2016,60,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,421,PRENATAL_TODOS_TRIM,2015/2016,47,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,422,PRENATAL_TODOS_TRIM,2015/2016,62,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,423,PRENATAL_TODOS_TRIM,2015/2016,61,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,424,PRENATAL_TODOS_TRIM,2015/2016,58,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,423,PRENATAL_TODOS_TRIM,2013/2014,53,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,420,PRENATAL_TODOS_TRIM,2013/2014,60,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,421,PRENATAL_TODOS_TRIM,2013/2014,49,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS RIO VERMELHO,Norte,422,PRENATAL_TODOS_TRIM,2013/2014,57,-48.419519,-27.490685,"Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod. João Gualberto Soares, 1099. <br>T: (48) 3269-7100 / 3269-9857"
CS SACO DOS LIMÕES,Centro,310,PRENATAL_TODOS_TRIM,2015/2016,61,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,310,PRENATAL_TODOS_TRIM,2013/2014,36,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,311,PRENATAL_TODOS_TRIM,2013/2014,51,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,312,PRENATAL_TODOS_TRIM,2013/2014,47,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,313,PRENATAL_TODOS_TRIM,2013/2014,38,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,314,PRENATAL_TODOS_TRIM,2013/2014,25,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,311,PRENATAL_TODOS_TRIM,2015/2016,63,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,312,PRENATAL_TODOS_TRIM,2015/2016,51,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,313,PRENATAL_TODOS_TRIM,2015/2016,75,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO DOS LIMÕES,Centro,314,PRENATAL_TODOS_TRIM,2015/2016,50,-48.527024,-27.615437,"Coordenador: Camila Zardo<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Aldo Alves, s/n. <br>T: (48) 3333-6797 / 3223-4563"
CS SACO GRANDE,Norte,330,PRENATAL_TODOS_TRIM,2013/2014,45,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,331,PRENATAL_TODOS_TRIM,2013/2014,50,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,332,PRENATAL_TODOS_TRIM,2013/2014,32,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,333,PRENATAL_TODOS_TRIM,2013/2014,52,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,330,PRENATAL_TODOS_TRIM,2015/2016,65,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,331,PRENATAL_TODOS_TRIM,2015/2016,70,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,332,PRENATAL_TODOS_TRIM,2015/2016,76,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,333,PRENATAL_TODOS_TRIM,2015/2016,65,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,334,PRENATAL_TODOS_TRIM,2015/2016,65,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,335,PRENATAL_TODOS_TRIM,2015/2016,82,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,334,PRENATAL_TODOS_TRIM,2013/2014,64,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SACO GRANDE,Norte,335,PRENATAL_TODOS_TRIM,2013/2014,46,-48.496495,-27.552599,"Coordenador: João Paulo Mello da Silveira<br>Horários: 08:00 - 12:00 / 13:00 - 22:00<br>Endereço: Rod. Virgílio Várzea, s/n. <br>T: (48) 3238-0110 / 3238-0608 / 3234-6995"
CS SANTINHO,Norte,981,PRENATAL_TODOS_TRIM,2015/2016,63,-48.388483,-27.439824,"Coordenador: Liege Teixeira Fontanive<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Dom João Becker, 862.<br>T: (48) 3369-0174 / 3369-5514"
CS SANTINHO,Norte,980,PRENATAL_TODOS_TRIM,2015/2016,50,-48.388483,-27.439824,"Coordenador: Liege Teixeira Fontanive<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Dom João Becker, 862.<br>T: (48) 3369-0174 / 3369-5514"
CS SANTINHO,Norte,981,PRENATAL_TODOS_TRIM,2013/2014,64,-48.388483,-27.439824,"Coordenador: Liege Teixeira Fontanive<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Dom João Becker, 862.<br>T: (48) 3369-0174 / 3369-5514"
CS SANTINHO,Norte,980,PRENATAL_TODOS_TRIM,2013/2014,51,-48.388483,-27.439824,"Coordenador: Liege Teixeira Fontanive<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua Dom João Becker, 862.<br>T: (48) 3369-0174 / 3369-5514"
CS TAPERA,Sul,260,PRENATAL_TODOS_TRIM,2013/2014,76,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,260,PRENATAL_TODOS_TRIM,2015/2016,70,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,261,PRENATAL_TODOS_TRIM,2015/2016,59,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,262,PRENATAL_TODOS_TRIM,2015/2016,58,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,263,PRENATAL_TODOS_TRIM,2015/2016,54,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,261,PRENATAL_TODOS_TRIM,2013/2014,76,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,262,PRENATAL_TODOS_TRIM,2013/2014,61,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TAPERA,Sul,263,PRENATAL_TODOS_TRIM,2013/2014,60,-48.564956,-27.686955,"Coordenador: Décio Júnior de Almeida Fogliatto<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rua das Areias, s/n.<br>T: (48) 3337-0289 / 3338-4531"
CS TRINDADE,Centro,850,PRENATAL_TODOS_TRIM,2015/2016,63,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,850,PRENATAL_TODOS_TRIM,2013/2014,49,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,851,PRENATAL_TODOS_TRIM,2013/2014,50,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,852,PRENATAL_TODOS_TRIM,2013/2014,50,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,853,PRENATAL_TODOS_TRIM,2013/2014,55,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,854,PRENATAL_TODOS_TRIM,2013/2014,59,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,855,PRENATAL_TODOS_TRIM,2013/2014,50,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,851,PRENATAL_TODOS_TRIM,2015/2016,57,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,852,PRENATAL_TODOS_TRIM,2015/2016,42,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,853,PRENATAL_TODOS_TRIM,2015/2016,45,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,854,PRENATAL_TODOS_TRIM,2015/2016,42,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS TRINDADE,Centro,855,PRENATAL_TODOS_TRIM,2015/2016,60,-48.52254,-27.585703,"Coordenador: Alessandra Souza Machado Evangelista<br>Horários: 07:00 - 12:00 / 13:00 - 17:00<br>Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.<br>T: (48) 3234-9577 / 3234-0177"
CS VARGEM GRANDE,Norte,410,PRENATAL_TODOS_TRIM,2015/2016,59,-48.44423,-27.472177,"Coordenador: Manoel José Pereira Filho<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Servidão União da Vitória, 110. <br>T: (48) 3269-5034 / 3369-3425"
CS VARGEM GRANDE,Norte,410,PRENATAL_TODOS_TRIM,2013/2014,43,-48.44423,-27.472177,"Coordenador: Manoel José Pereira Filho<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Servidão União da Vitória, 110. <br>T: (48) 3269-5034 / 3369-3425"
CS VARGEM PEQUENA,Norte,340,PRENATAL_TODOS_TRIM,2015/2016,58,-48.460275,-27.475244,"Coordenador: Alixandra Trindade dos Santos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod Manoel Leôncio de Souza Brito, s/n.<br>T: (48) 3269-5898"
CS VARGEM PEQUENA,Norte,340,PRENATAL_TODOS_TRIM,2013/2014,52,-48.460275,-27.475244,"Coordenador: Alixandra Trindade dos Santos<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: Rod Manoel Leôncio de Souza Brito, s/n.<br>T: (48) 3269-5898"
CS VILA APARECIDA,Continente,91,PRENATAL_TODOS_TRIM,2013/2014,50,-48.58532,-27.605816,"Coordenador: Cilane Edecia Bauer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Fermino Costa, 284. <br>T: (48) 3248-1611/ 3244-6724"
CS VILA APARECIDA,Continente,90,PRENATAL_TODOS_TRIM,2013/2014,55,-48.58532,-27.605816,"Coordenador: Cilane Edecia Bauer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Fermino Costa, 284. <br>T: (48) 3248-1611/ 3244-6724"
CS VILA APARECIDA,Continente,90,PRENATAL_TODOS_TRIM,2015/2016,48,-48.58532,-27.605816,"Coordenador: Cilane Edecia Bauer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Fermino Costa, 284. <br>T: (48) 3248-1611/ 3244-6724"
CS VILA APARECIDA,Continente,91,PRENATAL_TODOS_TRIM,2015/2016,52,-48.58532,-27.605816,"Coordenador: Cilane Edecia Bauer<br>Horários: 08:00 - 12:00 / 13:00 - 17:00<br>Endereço: R. Fermino Costa, 284. <br>T: (48) 3248-1611/ 3244-6724"
