UNIDADE,DISTRITO,AREA,INDICADOR,BIENIO,VALOR,X,Y,DESCRICAO
CS PANTANAL,Centro,160,PACIENT_DIF,2015/2016,2702,-48.519978,-27.607941,"CS PANTANAL - Coordenador: Fabrício Casanova. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Deputado Antônio Edu Vieira, 968.. T: (48) 3234-7880 / 3238-2232<br>"
CS PANTANAL,Centro,161,PACIENT_DIF,2015/2016,1560,-48.519978,-27.607941,"CS PANTANAL - Coordenador: Fabrício Casanova. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Deputado Antônio Edu Vieira, 968.. T: (48) 3234-7880 / 3238-2232<br>"
CS PONTA DAS CANAS,Norte,370,PACIENT_DIF,2015/2016,2358,-48.428032,-27.396382,"CS PONTA DAS CANAS - Coordenador: Cleusa Marcia Vieira. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Alcides Bonatelli, s/n.. T: (48) 3284-1337/ 3284-2257<br>"
CS PONTA DAS CANAS,Norte,371,PACIENT_DIF,2015/2016,1599,-48.428032,-27.396382,"CS PONTA DAS CANAS - Coordenador: Cleusa Marcia Vieira. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Alcides Bonatelli, s/n.. T: (48) 3284-1337/ 3284-2257<br>"
CS PONTA DAS CANAS,Norte,370,PACIENT_DIF,2013/2014,2045,-48.428032,-27.396382,"CS PONTA DAS CANAS - Coordenador: Cleusa Marcia Vieira. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Alcides Bonatelli, s/n.. T: (48) 3284-1337/ 3284-2257<br>"
CS PONTA DAS CANAS,Norte,371,PACIENT_DIF,2013/2014,1403,-48.428032,-27.396382,"CS PONTA DAS CANAS - Coordenador: Cleusa Marcia Vieira. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Alcides Bonatelli, s/n.. T: (48) 3284-1337/ 3284-2257<br>"
CS PRAINHA,Centro,130,PACIENT_DIF,2015/2016,1708,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS PRAINHA,Centro,131,PACIENT_DIF,2015/2016,1600,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS PRAINHA,Centro,130,PACIENT_DIF,2013/2014,1629,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS PRAINHA,Centro,131,PACIENT_DIF,2013/2014,1571,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS PRAINHA,Centro,132,PACIENT_DIF,2013/2014,2046,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS PRAINHA,Centro,132,PACIENT_DIF,2015/2016,1962,-48.546803,-27.606677,"CS PRAINHA - Coordenador: Thaise Alana Goronzi. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: R. Silva Jardim, 621.. T: 3225-7647/ 3225-8134<br>"
CS RATONES,Norte,351,PACIENT_DIF,2013/2014,997,-48.4711,-27.505583,"CS RATONES - Coordenador: Adriana Maria Scheffer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Januário da Silva, s/n. . T: (48) 3266-8090 / 3369-6436<br>"
CS RATONES,Norte,351,PACIENT_DIF,2015/2016,1008,-48.4711,-27.505583,"CS RATONES - Coordenador: Adriana Maria Scheffer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Januário da Silva, s/n. . T: (48) 3266-8090 / 3369-6436<br>"
CS RATONES,Norte,350,PACIENT_DIF,2013/2014,1646,-48.4711,-27.505583,"CS RATONES - Coordenador: Adriana Maria Scheffer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Januário da Silva, s/n. . T: (48) 3266-8090 / 3369-6436<br>"
CS RATONES,Norte,350,PACIENT_DIF,2015/2016,1815,-48.4711,-27.505583,"CS RATONES - Coordenador: Adriana Maria Scheffer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João Januário da Silva, s/n. . T: (48) 3266-8090 / 3369-6436<br>"
CS RIBEIRÃO DA ILHA,Sul,220,PACIENT_DIF,2015/2016,1962,-48.562907,-27.717735,"CS RIBEIRÃO DA ILHA - Coordenador: Carla Antoni Luchi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João José D'Avila, s/n.. T: (48) 3337-5997 / 3337-5579<br>"
CS RIBEIRÃO DA ILHA,Sul,220,PACIENT_DIF,2013/2014,2064,-48.562907,-27.717735,"CS RIBEIRÃO DA ILHA - Coordenador: Carla Antoni Luchi. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. João José D'Avila, s/n.. T: (48) 3337-5997 / 3337-5579<br>"
CS RIO TAVARES,Sul,293,PACIENT_DIF,2015/2016,683,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,290,PACIENT_DIF,2013/2014,2783,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,291,PACIENT_DIF,2013/2014,2394,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,292,PACIENT_DIF,2013/2014,934,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,293,PACIENT_DIF,2013/2014,572,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,290,PACIENT_DIF,2015/2016,3100,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,291,PACIENT_DIF,2015/2016,2760,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO TAVARES,Sul,292,PACIENT_DIF,2015/2016,1033,-48.47799,-27.649817,"CS RIO TAVARES - Coordenador: Jesus Ruiz Santanilla. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Silvio Lopes Araújo, s/n.. T: (48) 3232-6118 / 3226-8030<br>"
CS RIO VERMELHO,Norte,424,PACIENT_DIF,2013/2014,1689,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,420,PACIENT_DIF,2015/2016,3916,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,421,PACIENT_DIF,2015/2016,3172,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,422,PACIENT_DIF,2015/2016,2230,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,423,PACIENT_DIF,2015/2016,3021,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,424,PACIENT_DIF,2015/2016,2075,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,423,PACIENT_DIF,2013/2014,2715,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,420,PACIENT_DIF,2013/2014,3364,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,421,PACIENT_DIF,2013/2014,2707,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS RIO VERMELHO,Norte,422,PACIENT_DIF,2013/2014,2062,-48.419519,-27.490685,"CS RIO VERMELHO - Coordenador: Claudiniete Maria da Conceição Bezerra Vasconcelos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod. João Gualberto Soares, 1099. . T: (48) 3269-7100 / 3269-9857<br>"
CS SACO DOS LIMÕES,Centro,310,PACIENT_DIF,2015/2016,1606,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,310,PACIENT_DIF,2013/2014,1462,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,311,PACIENT_DIF,2013/2014,2136,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,312,PACIENT_DIF,2013/2014,2625,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,313,PACIENT_DIF,2013/2014,473,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,314,PACIENT_DIF,2013/2014,263,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,311,PACIENT_DIF,2015/2016,2131,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,312,PACIENT_DIF,2015/2016,2780,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,313,PACIENT_DIF,2015/2016,484,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO DOS LIMÕES,Centro,314,PACIENT_DIF,2015/2016,259,-48.527024,-27.615437,"CS SACO DOS LIMÕES - Coordenador: Camila Zardo. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Aldo Alves, s/n. . T: (48) 3333-6797 / 3223-4563<br>"
CS SACO GRANDE,Norte,330,PACIENT_DIF,2013/2014,2216,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,331,PACIENT_DIF,2013/2014,2462,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,332,PACIENT_DIF,2013/2014,2155,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,333,PACIENT_DIF,2013/2014,1949,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,330,PACIENT_DIF,2015/2016,2321,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,331,PACIENT_DIF,2015/2016,2557,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,332,PACIENT_DIF,2015/2016,2243,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,333,PACIENT_DIF,2015/2016,2092,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,334,PACIENT_DIF,2015/2016,2024,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,335,PACIENT_DIF,2015/2016,2448,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,334,PACIENT_DIF,2013/2014,1978,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SACO GRANDE,Norte,335,PACIENT_DIF,2013/2014,2337,-48.496495,-27.552599,"CS SACO GRANDE - Coordenador: João Paulo Mello da Silveira. Horários: 08:00 - 12:00 / 13:00 - 22:00. Endereço: Rod. Virgílio Várzea, s/n. . T: (48) 3238-0110 / 3238-0608 / 3234-6995<br>"
CS SANTINHO,Norte,981,PACIENT_DIF,2015/2016,3508,-48.388483,-27.439824,"CS SANTINHO - Coordenador: Liege Teixeira Fontanive. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Dom João Becker, 862.. T: (48) 3369-0174 / 3369-5514<br>"
CS SANTINHO,Norte,980,PACIENT_DIF,2015/2016,2893,-48.388483,-27.439824,"CS SANTINHO - Coordenador: Liege Teixeira Fontanive. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Dom João Becker, 862.. T: (48) 3369-0174 / 3369-5514<br>"
CS SANTINHO,Norte,981,PACIENT_DIF,2013/2014,3034,-48.388483,-27.439824,"CS SANTINHO - Coordenador: Liege Teixeira Fontanive. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Dom João Becker, 862.. T: (48) 3369-0174 / 3369-5514<br>"
CS SANTINHO,Norte,980,PACIENT_DIF,2013/2014,2395,-48.388483,-27.439824,"CS SANTINHO - Coordenador: Liege Teixeira Fontanive. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua Dom João Becker, 862.. T: (48) 3369-0174 / 3369-5514<br>"
CS TAPERA,Sul,260,PACIENT_DIF,2013/2014,2409,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,260,PACIENT_DIF,2015/2016,2465,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,261,PACIENT_DIF,2015/2016,2320,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,262,PACIENT_DIF,2015/2016,2757,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,263,PACIENT_DIF,2015/2016,2364,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,261,PACIENT_DIF,2013/2014,2317,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,262,PACIENT_DIF,2013/2014,2781,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TAPERA,Sul,263,PACIENT_DIF,2013/2014,2403,-48.564956,-27.686955,"CS TAPERA - Coordenador: Décio Júnior de Almeida Fogliatto. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rua das Areias, s/n.. T: (48) 3337-0289 / 3338-4531<br>"
CS TRINDADE,Centro,850,PACIENT_DIF,2015/2016,1817,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,850,PACIENT_DIF,2013/2014,1736,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,851,PACIENT_DIF,2013/2014,1681,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,852,PACIENT_DIF,2013/2014,1996,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,853,PACIENT_DIF,2013/2014,1807,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,854,PACIENT_DIF,2013/2014,1516,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,855,PACIENT_DIF,2013/2014,238,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,851,PACIENT_DIF,2015/2016,1792,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,852,PACIENT_DIF,2015/2016,2186,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,853,PACIENT_DIF,2015/2016,1960,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,854,PACIENT_DIF,2015/2016,1602,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS TRINDADE,Centro,855,PACIENT_DIF,2015/2016,252,-48.52254,-27.585703,"CS TRINDADE - Coordenador: Alessandra Souza Machado Evangelista. Horários: 07:00 - 12:00 / 13:00 - 17:00. Endereço: Confluência da rua Odilon Fernandes c/ av. Henrique da Silva Fontes, 6000.. T: (48) 3234-9577 / 3234-0177<br>"
CS VARGEM GRANDE,Norte,410,PACIENT_DIF,2015/2016,3296,-48.44423,-27.472177,"CS VARGEM GRANDE - Coordenador: Manoel José Pereira Filho. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Servidão União da Vitória, 110. . T: (48) 3269-5034 / 3369-3425<br>"
CS VARGEM GRANDE,Norte,410,PACIENT_DIF,2013/2014,2393,-48.44423,-27.472177,"CS VARGEM GRANDE - Coordenador: Manoel José Pereira Filho. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Servidão União da Vitória, 110. . T: (48) 3269-5034 / 3369-3425<br>"
CS VARGEM PEQUENA,Norte,340,PACIENT_DIF,2015/2016,1637,-48.460275,-27.475244,"CS VARGEM PEQUENA - Coordenador: Alixandra Trindade dos Santos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod Manoel Leôncio de Souza Brito, s/n.. T: (48) 3269-5898<br>"
CS VARGEM PEQUENA,Norte,340,PACIENT_DIF,2013/2014,1545,-48.460275,-27.475244,"CS VARGEM PEQUENA - Coordenador: Alixandra Trindade dos Santos. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: Rod Manoel Leôncio de Souza Brito, s/n.. T: (48) 3269-5898<br>"
CS VILA APARECIDA,Continente,91,PACIENT_DIF,2013/2014,789,-48.58532,-27.605816,"CS VILA APARECIDA - Coordenador: Cilane Edecia Bauer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Fermino Costa, 284. . T: (48) 3248-1611/ 3244-6724<br>"
CS VILA APARECIDA,Continente,90,PACIENT_DIF,2013/2014,1119,-48.58532,-27.605816,"CS VILA APARECIDA - Coordenador: Cilane Edecia Bauer. Horários: 08:00 - 12:00 / 13:00 - 17:00. Endereço: R. Fermino Costa, 284. . T: (48) 3248-1611/ 3244-6724<br>"
